case_id,selection_index,source_row_index,task_suite,task_id,method,pair_id,episode_id,episode_index,query_index,scenario,response_action_sha256,horizon,inference_latency_ms,policy_inference_latency_ms,server_inference_latency_ms,input_max_abs,input_clipped_steps,velocity_limited_steps,adapter_max_residual_norm,adapter_min_singular_value,adapter_latency_ms,raw_path_safe,deadline_exceeded,fallback_latched,fallback_reason,unsafe_raw_steps,intervention_steps,hold_steps,slew_limited_steps,acceleration_override_steps,max_raw_acceleration_rad_s2,max_guarded_acceleration_rad_s2,guard_latency_ms,safe_after_guard,guarded_path_safe,raw_hand_displacement_m,guarded_hand_displacement_m
row_06255__free_space,73,6255,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,8,free_space,8a27f190ec0e5fe11e554637e03418fd02fe87884cfb67f30eb2e742756f79fc,10,89.20994700019946,55.97614500584314,78.12630099942908,1.0014350414276123,1,10,1.9186909730650108,0.21707980165332796,2.7704000094672665,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,19.506900003761984,True,True,0.020896026770691432,0.020896026770691432
row_06255__single_block,73,6255,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,8,single_block,8a27f190ec0e5fe11e554637e03418fd02fe87884cfb67f30eb2e742756f79fc,10,89.20994700019946,55.97614500584314,78.12630099942908,1.0014350414276123,1,10,1.9186909730650108,0.21707980165332796,2.2920000046724454,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,12.026099997456186,True,True,0.020896026770691432,0.020896026770691432
row_06255__narrow_gate,73,6255,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_03,libero_10__task_08__episode_03__overlap_unconditioned,3,8,narrow_gate,8a27f190ec0e5fe11e554637e03418fd02fe87884cfb67f30eb2e742756f79fc,10,89.20994700019946,55.97614500584314,78.12630099942908,1.0014350414276123,1,10,1.9186909730650108,0.21707980165332796,3.092400002060458,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,10.654600002453662,True,True,0.020896026770691432,0.020896026770691432
row_07010__free_space,74,7010,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_06,libero_10__task_08__episode_06__overlap_unconditioned,6,26,free_space,7322a06ed69cdb9ad8f6dd4a10dd6eed8dcb029bfa521608597ec7473b34f963,10,78.67646800150396,55.74886399699608,77.99870899907546,1.0065621137619019,8,0,0.00613291362470631,0.21743772198345124,2.401699995971285,True,False,False,,0,0,0,0,0,8.204709902453661,8.204709902453661,6.958199999644421,True,True,0.024213629769441646,0.024213629769441646
row_07010__single_block,74,7010,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_06,libero_10__task_08__episode_06__overlap_unconditioned,6,26,single_block,7322a06ed69cdb9ad8f6dd4a10dd6eed8dcb029bfa521608597ec7473b34f963,10,78.67646800150396,55.74886399699608,77.99870899907546,1.0065621137619019,8,0,0.00613291362470631,0.21743772198345124,2.4065000034170225,True,False,False,,0,0,0,0,0,8.204709902453661,8.204709902453661,6.452799992985092,True,True,0.024213629769441646,0.024213629769441646
row_07010__narrow_gate,74,7010,libero_10,8,overlap_unconditioned,libero_10__task_08__episode_06,libero_10__task_08__episode_06__overlap_unconditioned,6,26,narrow_gate,7322a06ed69cdb9ad8f6dd4a10dd6eed8dcb029bfa521608597ec7473b34f963,10,78.67646800150396,55.74886399699608,77.99870899907546,1.0065621137619019,8,0,0.00613291362470631,0.21743772198345124,5.812899995362386,True,False,False,,0,0,0,0,0,8.204709902453661,8.204709902453661,15.44360000116285,True,True,0.024213629769441646,0.024213629769441646
row_05930__free_space,75,5930,libero_10,8,projected_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__projected_overlap,2,54,free_space,3fa8cac759c9510b0b885c12f5c5c66e5426c74341ab86646876f0292ce3f88d,10,80.06911000120454,56.26149800082203,79.32793800137006,1.0020729303359985,4,0,0.017590162956685706,0.21743772198345124,4.961200000252575,True,False,False,,1,1,0,1,0,20.69489423393182,15.0,16.93909999448806,True,True,0.24421583875503192,0.24255799978193662
row_05930__single_block,75,5930,libero_10,8,projected_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__projected_overlap,2,54,single_block,3fa8cac759c9510b0b885c12f5c5c66e5426c74341ab86646876f0292ce3f88d,10,80.06911000120454,56.26149800082203,79.32793800137006,1.0020729303359985,4,0,0.017590162956685706,0.21743772198345124,2.9836999892722815,True,False,False,,1,1,0,1,0,20.69489423393182,15.0,7.802500011166558,True,True,0.24421583875503192,0.24255799978193662
row_05930__narrow_gate,75,5930,libero_10,8,projected_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__projected_overlap,2,54,narrow_gate,3fa8cac759c9510b0b885c12f5c5c66e5426c74341ab86646876f0292ce3f88d,10,80.06911000120454,56.26149800082203,79.32793800137006,1.0020729303359985,4,0,0.017590162956685706,0.21743772198345124,2.7094999968539923,True,False,False,,1,1,0,1,0,20.69489423393182,15.0,15.092100002220832,True,True,0.24421583875503192,0.24255799978193662
row_06690__free_space,76,6690,libero_10,8,projected_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__projected_overlap,5,49,free_space,5bf474866c44061fb26d249098642975c5e35982ce1f49559adfb544ba2d139e,10,80.0617919958313,55.98264400032349,79.35928300139494,1.0053895711898804,7,9,0.5385229047748529,0.18388376433873715,2.145799997379072,True,False,False,,1,1,0,1,0,20.67924187588329,15.0,5.919899995205924,True,True,0.2234150537204465,0.2200909486771381
row_06690__single_block,76,6690,libero_10,8,projected_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__projected_overlap,5,49,single_block,5bf474866c44061fb26d249098642975c5e35982ce1f49559adfb544ba2d139e,10,80.0617919958313,55.98264400032349,79.35928300139494,1.0053895711898804,7,9,0.5385229047748529,0.18388376433873715,2.3406000109389424,False,False,False,,9,9,7,2,0,21.749999999999996,15.0,5.737100000260398,True,True,0.2234150537204465,0.06253098071081742
row_06690__narrow_gate,76,6690,libero_10,8,projected_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__projected_overlap,5,49,narrow_gate,5bf474866c44061fb26d249098642975c5e35982ce1f49559adfb544ba2d139e,10,80.0617919958313,55.98264400032349,79.35928300139494,1.0053895711898804,7,9,0.5385229047748529,0.18388376433873715,2.8824000037275255,False,False,False,,8,8,6,2,0,21.749999999999996,15.0,5.5330999894067645,True,True,0.2234150537204465,0.08533648769556153
row_07135__free_space,77,7135,libero_10,8,projected_overlap,libero_10__task_08__episode_06,libero_10__task_08__episode_06__projected_overlap,6,47,free_space,65e33ce79ebf489f6044b75e747744ad82d870a283af2600278f2a0dc7188b70,10,87.9248830024153,56.11079499794869,78.84975200431654,1.003523588180542,10,0,0.012022979453252007,0.20912865188057117,1.9560999935492873,True,False,False,,0,0,0,0,0,5.02872931694848,5.02872931694848,5.772199991042726,True,True,0.032602946190589774,0.032602946190589774
row_07135__single_block,77,7135,libero_10,8,projected_overlap,libero_10__task_08__episode_06,libero_10__task_08__episode_06__projected_overlap,6,47,single_block,65e33ce79ebf489f6044b75e747744ad82d870a283af2600278f2a0dc7188b70,10,87.9248830024153,56.11079499794869,78.84975200431654,1.003523588180542,10,0,0.012022979453252007,0.20912865188057117,2.084299994749017,True,False,False,,0,0,0,0,0,5.02872931694848,5.02872931694848,4.420800003572367,True,True,0.032602946190589774,0.032602946190589774
row_07135__narrow_gate,77,7135,libero_10,8,projected_overlap,libero_10__task_08__episode_06,libero_10__task_08__episode_06__projected_overlap,6,47,narrow_gate,65e33ce79ebf489f6044b75e747744ad82d870a283af2600278f2a0dc7188b70,10,87.9248830024153,56.11079499794869,78.84975200431654,1.003523588180542,10,0,0.012022979453252007,0.20912865188057117,1.9446000078460202,True,False,False,,0,0,0,0,0,5.02872931694848,5.02872931694848,4.555500010610558,True,True,0.032602946190589774,0.032602946190589774
row_06000__free_space,78,6000,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__rtc_guided_overlap,2,32,free_space,2791ad6841f436ab749e802f26a1f5dcb5dc6d33e518ce392c2ac39862060a3e,10,116.41646899806801,72.39794099587016,108.47503400145797,1.0030781030654907,8,0,0.00494449620602976,0.21743772198345124,1.9178999937139452,True,False,False,,0,0,0,0,0,5.1222352426966165,5.1222352426966165,5.285499995807186,True,True,0.01152802823028914,0.01152802823028914
row_06000__single_block,78,6000,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__rtc_guided_overlap,2,32,single_block,2791ad6841f436ab749e802f26a1f5dcb5dc6d33e518ce392c2ac39862060a3e,10,116.41646899806801,72.39794099587016,108.47503400145797,1.0030781030654907,8,0,0.00494449620602976,0.21743772198345124,1.9477000023471192,True,False,False,,0,0,0,0,0,5.1222352426966165,5.1222352426966165,4.272799997124821,True,True,0.01152802823028914,0.01152802823028914
row_06000__narrow_gate,78,6000,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_02,libero_10__task_08__episode_02__rtc_guided_overlap,2,32,narrow_gate,2791ad6841f436ab749e802f26a1f5dcb5dc6d33e518ce392c2ac39862060a3e,10,116.41646899806801,72.39794099587016,108.47503400145797,1.0030781030654907,8,0,0.00494449620602976,0.21743772198345124,3.2555000070715323,True,False,False,,0,0,0,0,0,5.1222352426966165,5.1222352426966165,8.084700006293133,True,True,0.01152802823028914,0.01152802823028914
row_06236__free_space,79,6236,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_03,libero_10__task_08__episode_03__rtc_guided_overlap,3,70,free_space,6b0879ece0d3c5024c91e04d43dc4e6e6d1afee8bb9a2235d6dccbbb0c873df9,10,107.77908700401895,70.7848699967144,106.85210899828235,1.0011389255523682,1,10,0.6538942333913625,0.16506354941318277,2.078099991194904,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,6.1147999949753284,True,True,0.23945405659686378,0.2369368530286239
row_06236__single_block,79,6236,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_03,libero_10__task_08__episode_03__rtc_guided_overlap,3,70,single_block,6b0879ece0d3c5024c91e04d43dc4e6e6d1afee8bb9a2235d6dccbbb0c873df9,10,107.77908700401895,70.7848699967144,106.85210899828235,1.0011389255523682,1,10,0.6538942333913625,0.16506354941318277,2.0737000013468787,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,5.961499991826713,True,True,0.23945405659686378,0.2369368530286239
row_06236__narrow_gate,79,6236,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_03,libero_10__task_08__episode_03__rtc_guided_overlap,3,70,narrow_gate,6b0879ece0d3c5024c91e04d43dc4e6e6d1afee8bb9a2235d6dccbbb0c873df9,10,107.77908700401895,70.7848699967144,106.85210899828235,1.0011389255523682,1,10,0.6538942333913625,0.16506354941318277,5.331499996827915,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,9.935099995345809,True,True,0.23945405659686378,0.2369368530286239
row_06762__free_space,80,6762,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__rtc_guided_overlap,5,39,free_space,7806b0e84af642ddef23b6b127ef1d9ff61636ddec5449910b5cf53ef46d7add,10,112.09945799782872,72.71410099929199,108.66539999551605,1.0070205926895142,5,7,0.36540284930441197,0.17629706213518648,3.284999998868443,True,False,False,,0,0,0,0,0,9.60819943448738,9.60819943448738,12.763899998390116,True,True,0.1320342673170785,0.1320342673170785
row_06762__single_block,80,6762,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__rtc_guided_overlap,5,39,single_block,7806b0e84af642ddef23b6b127ef1d9ff61636ddec5449910b5cf53ef46d7add,10,112.09945799782872,72.71410099929199,108.66539999551605,1.0070205926895142,5,7,0.36540284930441197,0.17629706213518648,3.336699999636039,True,False,False,,0,0,0,0,0,9.60819943448738,9.60819943448738,15.839799991226755,True,True,0.1320342673170785,0.1320342673170785
row_06762__narrow_gate,80,6762,libero_10,8,rtc_guided_overlap,libero_10__task_08__episode_05,libero_10__task_08__episode_05__rtc_guided_overlap,5,39,narrow_gate,7806b0e84af642ddef23b6b127ef1d9ff61636ddec5449910b5cf53ef46d7add,10,112.09945799782872,72.71410099929199,108.66539999551605,1.0070205926895142,5,7,0.36540284930441197,0.17629706213518648,2.707899999222718,True,False,False,,0,0,0,0,0,9.60819943448738,9.60819943448738,16.071499994723126,True,True,0.1320342673170785,0.1320342673170785
row_07230__free_space,81,7230,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_02,libero_10__task_09__episode_02__overlap_unconditioned,2,40,free_space,f9b290f5ce3d6d1bf19c4c39b97d216e7ce536e315f4fb38ccf2585753b418b0,10,93.102971004555,55.59706599888159,77.62645399634494,1.0033183097839355,8,10,1.0021212865545452,0.21743772198345124,2.140299999155104,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,6.263899995246902,True,True,0.17310168643363452,0.16859933855112832
row_07230__single_block,81,7230,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_02,libero_10__task_09__episode_02__overlap_unconditioned,2,40,single_block,f9b290f5ce3d6d1bf19c4c39b97d216e7ce536e315f4fb38ccf2585753b418b0,10,93.102971004555,55.59706599888159,77.62645399634494,1.0033183097839355,8,10,1.0021212865545452,0.21743772198345124,2.193799999076873,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,6.408400004147552,True,True,0.17310168643363452,0.16859933855112832
row_07230__narrow_gate,81,7230,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_02,libero_10__task_09__episode_02__overlap_unconditioned,2,40,narrow_gate,f9b290f5ce3d6d1bf19c4c39b97d216e7ce536e315f4fb38ccf2585753b418b0,10,93.102971004555,55.59706599888159,77.62645399634494,1.0033183097839355,8,10,1.0021212865545452,0.21743772198345124,2.6157000102102757,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,7.545299988123588,True,True,0.17310168643363452,0.16859933855112832
row_07454__free_space,82,7454,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_03,libero_10__task_09__episode_03__overlap_unconditioned,3,12,free_space,70189d20cacc8879105663427e7a70950324ef867d86668314e97d9ee667da28,10,88.29100499860942,56.13032000110252,79.11253200290957,1.005859136581421,7,10,0.9693502948105943,0.20364387149993768,3.711299999849871,True,False,False,,1,1,0,1,0,26.099999999999998,15.0,10.085200003231876,True,True,0.17180903284890733,0.17180903284890733
row_07454__single_block,82,7454,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_03,libero_10__task_09__episode_03__overlap_unconditioned,3,12,single_block,70189d20cacc8879105663427e7a70950324ef867d86668314e97d9ee667da28,10,88.29100499860942,56.13032000110252,79.11253200290957,1.005859136581421,7,10,0.9693502948105943,0.20364387149993768,5.97379999817349,False,False,False,,5,5,4,1,1,26.099999999999998,21.749999999999996,10.810099993250333,False,True,0.17180903284890733,0.10058786695209573
row_07454__narrow_gate,82,7454,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_03,libero_10__task_09__episode_03__overlap_unconditioned,3,12,narrow_gate,70189d20cacc8879105663427e7a70950324ef867d86668314e97d9ee667da28,10,88.29100499860942,56.13032000110252,79.11253200290957,1.005859136581421,7,10,0.9693502948105943,0.20364387149993768,2.770299994153902,False,False,False,,4,4,3,1,1,26.099999999999998,21.749999999999996,12.565700002596714,False,True,0.17180903284890733,0.11717117543898196
row_07911__free_space,83,7911,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_06,libero_10__task_09__episode_06__overlap_unconditioned,6,26,free_space,3acd3db2ccf3c271b5df89ed5d4c68e388a9c5a198f88cd2a8f85345e0056a64,10,79.40649100055452,54.716033999284264,78.53379500011215,1.0030263662338257,2,0,0.020039534224283406,0.19774861813388284,5.7120999990729615,True,False,False,,0,0,0,0,0,14.987554389009455,14.987554389009455,15.33989999734331,True,True,0.23575437817303538,0.23575437817303538
row_07911__single_block,83,7911,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_06,libero_10__task_09__episode_06__overlap_unconditioned,6,26,single_block,3acd3db2ccf3c271b5df89ed5d4c68e388a9c5a198f88cd2a8f85345e0056a64,10,79.40649100055452,54.716033999284264,78.53379500011215,1.0030263662338257,2,0,0.020039534224283406,0.19774861813388284,4.33149999298621,True,False,False,,0,0,0,0,0,14.987554389009455,14.987554389009455,9.130200007348321,True,True,0.23575437817303538,0.23575437817303538
row_07911__narrow_gate,83,7911,libero_10,9,overlap_unconditioned,libero_10__task_09__episode_06,libero_10__task_09__episode_06__overlap_unconditioned,6,26,narrow_gate,3acd3db2ccf3c271b5df89ed5d4c68e388a9c5a198f88cd2a8f85345e0056a64,10,79.40649100055452,54.716033999284264,78.53379500011215,1.0030263662338257,2,0,0.020039534224283406,0.19774861813388284,6.386699998984113,False,False,False,,2,2,0,1,0,14.987554389009455,15.0,8.425200008787215,True,True,0.23575437817303538,0.1991023339794737
row_07269__free_space,84,7269,libero_10,9,projected_overlap,libero_10__task_09__episode_02,libero_10__task_09__episode_02__projected_overlap,2,30,free_space,215abd235cdf139f9132a06a1024d317705b4004afc6a192b2139f6176fe0940,10,103.75401599594625,56.2202930013882,79.35079700109782,1.003835916519165,4,8,0.40180058073244035,0.20915585750722548,5.660199996782467,True,False,False,,1,1,0,1,0,21.41985991577548,15.0,10.301999995135702,True,True,0.2900136887430314,0.2858147823422798
row_07269__single_block,84,7269,libero_10,9,projected_overlap,libero_10__task_09__episode_02,libero_10__task_09__episode_02__projected_overlap,2,30,single_block,215abd235cdf139f9132a06a1024d317705b4004afc6a192b2139f6176fe0940,10,103.75401599594625,56.2202930013882,79.35079700109782,1.003835916519165,4,8,0.40180058073244035,0.20915585750722548,2.2354999964591116,True,False,False,,1,1,0,1,0,21.41985991577548,15.0,15.363800004706718,True,True,0.2900136887430314,0.2858147823422798
row_07269__narrow_gate,84,7269,libero_10,9,projected_overlap,libero_10__task_09__episode_02,libero_10__task_09__episode_02__projected_overlap,2,30,narrow_gate,215abd235cdf139f9132a06a1024d317705b4004afc6a192b2139f6176fe0940,10,103.75401599594625,56.2202930013882,79.35079700109782,1.003835916519165,4,8,0.40180058073244035,0.20915585750722548,3.0329000001074746,True,False,False,,1,1,0,1,0,21.41985991577548,15.0,9.766799994395114,True,True,0.2900136887430314,0.2858147823422798
row_07610__free_space,85,7610,libero_10,9,projected_overlap,libero_10__task_09__episode_04,libero_10__task_09__episode_04__projected_overlap,4,17,free_space,4ee2c8d4c8e827084dae63860239c5e16ed0291ec25de7616a1d4cb715492eac,10,83.76048399804858,57.90021799475653,82.92673499818193,1.0021181106567383,2,0,0.006849738667168582,0.21743772198345124,4.274200007785112,True,False,False,,0,0,0,0,0,9.013331748234238,9.013331748234238,5.009999993490055,True,True,0.06447558427550001,0.06447558427550001
row_07610__single_block,85,7610,libero_10,9,projected_overlap,libero_10__task_09__episode_04,libero_10__task_09__episode_04__projected_overlap,4,17,single_block,4ee2c8d4c8e827084dae63860239c5e16ed0291ec25de7616a1d4cb715492eac,10,83.76048399804858,57.90021799475653,82.92673499818193,1.0021181106567383,2,0,0.006849738667168582,0.21743772198345124,2.479599992511794,True,False,False,,0,0,0,0,0,9.013331748234238,9.013331748234238,11.545699991984293,True,True,0.06447558427550001,0.06447558427550001
row_07610__narrow_gate,85,7610,libero_10,9,projected_overlap,libero_10__task_09__episode_04,libero_10__task_09__episode_04__projected_overlap,4,17,narrow_gate,4ee2c8d4c8e827084dae63860239c5e16ed0291ec25de7616a1d4cb715492eac,10,83.76048399804858,57.90021799475653,82.92673499818193,1.0021181106567383,2,0,0.006849738667168582,0.21743772198345124,3.4872999967774376,True,False,False,,0,0,0,0,0,9.013331748234238,9.013331748234238,6.875300008687191,True,True,0.06447558427550001,0.06447558427550001
row_07726__free_space,86,7726,libero_10,9,projected_overlap,libero_10__task_09__episode_05,libero_10__task_09__episode_05__projected_overlap,5,34,free_space,4128bfcd5e738093872b3c62fcc9bb763ca895ddf54ffae140dca41818e739d3,10,107.35882099834271,55.9619269988616,78.66191000357503,1.0026710033416748,5,10,0.5182029695486635,0.17181878828531819,2.806600008625537,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,5.73229999281466,True,True,0.22832356750098634,0.22196856677684726
row_07726__single_block,86,7726,libero_10,9,projected_overlap,libero_10__task_09__episode_05,libero_10__task_09__episode_05__projected_overlap,5,34,single_block,4128bfcd5e738093872b3c62fcc9bb763ca895ddf54ffae140dca41818e739d3,10,107.35882099834271,55.9619269988616,78.66191000357503,1.0026710033416748,5,10,0.5182029695486635,0.17181878828531819,2.501399998436682,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,5.856099989614449,True,True,0.22832356750098634,0.22196856677684726
row_07726__narrow_gate,86,7726,libero_10,9,projected_overlap,libero_10__task_09__episode_05,libero_10__task_09__episode_05__projected_overlap,5,34,narrow_gate,4128bfcd5e738093872b3c62fcc9bb763ca895ddf54ffae140dca41818e739d3,10,107.35882099834271,55.9619269988616,78.66191000357503,1.0026710033416748,5,10,0.5182029695486635,0.17181878828531819,5.761799999163486,True,False,False,,1,1,0,1,0,21.749999999999996,15.0,16.13270000962075,True,True,0.22832356750098634,0.22196856677684726
row_07391__free_space,87,7391,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_03,libero_10__task_09__episode_03__rtc_guided_overlap,3,1,free_space,c5fced6e29e251ba1f1ab67bc9ea754e7985f0c14d7d72ec5a915c0bacd4105a,10,213.83461299410556,72.37598999927286,108.77600900130346,1.0041309595108032,9,4,0.8559174125625476,0.1987883162885952,3.5066000127699226,True,True,True,deadline,10,10,10,0,0,21.749999999999996,0.0,4.278899999917485,True,True,0.09940477553033582,0.0
row_07391__single_block,87,7391,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_03,libero_10__task_09__episode_03__rtc_guided_overlap,3,1,single_block,c5fced6e29e251ba1f1ab67bc9ea754e7985f0c14d7d72ec5a915c0bacd4105a,10,213.83461299410556,72.37598999927286,108.77600900130346,1.0041309595108032,9,4,0.8559174125625476,0.1987883162885952,3.678799999761395,False,True,True,deadline,10,10,10,0,0,21.749999999999996,0.0,2.8260000108275563,True,True,0.09940477553033582,0.0
row_07391__narrow_gate,87,7391,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_03,libero_10__task_09__episode_03__rtc_guided_overlap,3,1,narrow_gate,c5fced6e29e251ba1f1ab67bc9ea754e7985f0c14d7d72ec5a915c0bacd4105a,10,213.83461299410556,72.37598999927286,108.77600900130346,1.0041309595108032,9,4,0.8559174125625476,0.1987883162885952,5.614099995000288,False,True,True,deadline,10,10,10,0,0,21.749999999999996,0.0,1.6066999960457906,True,True,0.09940477553033582,0.0
row_07496__free_space,88,7496,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_04,libero_10__task_09__episode_04__rtc_guided_overlap,4,2,free_space,6c2b7757beda1d1c8ab7d91c166058e67b7bc67b7aff178f6dd11b01cbb01b97,10,116.70098899776349,72.87357399764005,110.37820999627002,1.0029890537261963,7,9,0.983311984844856,0.18071179964642856,2.2012999979779124,True,False,False,,1,1,0,1,0,18.000334249398364,15.0,9.547900001052767,True,True,0.15854589483448925,0.15635079257731513
row_07496__single_block,88,7496,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_04,libero_10__task_09__episode_04__rtc_guided_overlap,4,2,single_block,6c2b7757beda1d1c8ab7d91c166058e67b7bc67b7aff178f6dd11b01cbb01b97,10,116.70098899776349,72.87357399764005,110.37820999627002,1.0029890537261963,7,9,0.983311984844856,0.18071179964642856,2.8550000133691356,False,False,False,,7,7,4,2,0,21.749999999999996,15.0,14.257299990276806,True,True,0.15854589483448925,0.07667999276704437
row_07496__narrow_gate,88,7496,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_04,libero_10__task_09__episode_04__rtc_guided_overlap,4,2,narrow_gate,6c2b7757beda1d1c8ab7d91c166058e67b7bc67b7aff178f6dd11b01cbb01b97,10,116.70098899776349,72.87357399764005,110.37820999627002,1.0029890537261963,7,9,0.983311984844856,0.18071179964642856,5.889699998078868,False,False,False,,7,7,5,1,1,21.749999999999996,16.312499999999996,16.092799996840768,False,True,0.15854589483448925,0.07574613681236807
row_07752__free_space,89,7752,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_05,libero_10__task_09__episode_05__rtc_guided_overlap,5,11,free_space,532b72080cce7378e05f0648d408b7d5f5467d7753b38ba505b40c3829a4f262,10,115.3370600004564,72.24002500151983,107.60686099820305,1.0030972957611084,6,0,0.010300514711931615,0.21743772198345124,2.584700006991625,True,False,False,,1,1,0,1,0,23.1065770935007,15.0,7.317799987504259,True,True,0.20301820830538975,0.19925513135103967
row_07752__single_block,89,7752,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_05,libero_10__task_09__episode_05__rtc_guided_overlap,5,11,single_block,532b72080cce7378e05f0648d408b7d5f5467d7753b38ba505b40c3829a4f262,10,115.3370600004564,72.24002500151983,107.60686099820305,1.0030972957611084,6,0,0.010300514711931615,0.21743772198345124,1.8657000036910176,True,False,False,,1,1,0,1,0,23.1065770935007,15.0,4.922299995087087,True,True,0.20301820830538975,0.19925513135103967
row_07752__narrow_gate,89,7752,libero_10,9,rtc_guided_overlap,libero_10__task_09__episode_05,libero_10__task_09__episode_05__rtc_guided_overlap,5,11,narrow_gate,532b72080cce7378e05f0648d408b7d5f5467d7753b38ba505b40c3829a4f262,10,115.3370600004564,72.24002500151983,107.60686099820305,1.0030972957611084,6,0,0.010300514711931615,0.21743772198345124,1.8856999959098175,True,False,False,,1,1,0,1,0,23.1065770935007,15.0,5.634400004055351,True,True,0.20301820830538975,0.19925513135103967
