schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,mode,latency_source,replan_steps,latency_steps,query_index,observation_step,response_step,observation_captured_monotonic_ns,policy_call_started_monotonic_ns,policy_call_finished_monotonic_ns,response_ready_monotonic_ns,clock_trace_complete,observation_age_ms,inference_latency_ms,response_delivery_elapsed_ms,policy_inference_latency_ms,server_inference_latency_ms,response_jitter_requested_ms,jitter_key_sha256,completed_controller_steps,simulated_catchup_steps,action_chunk_steps,measured_stale_steps,action_offset_steps,selected_stop_step,available_suffix_steps,deadline_exceeded,horizon_overrun,age_refresh_index,fallback_hold_steps,alignment_disposition,alignment_reason,accepted,decision,rejection_reasons,position_mismatch_m,orientation_mismatch_rad,gripper_mismatch_linf,error_stage,error_type,error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,9,74,75,17501147142742,17501149638093,17501231243668,17501231284266,True,84.14152399927843,81.60557500013965,0.04059799903188832,58.32581199865672,80.71193900104845,0.0,c246cd97b1856e109e774f5ce87f403b930f99d08eaf57d67846171faaad1f04,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.007137575051417417,0.013907679708386139,2.9535398452950126e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,10,80,84,17501381065407,17501383573597,17501465068479,17501625307190,True,244.2417829988699,81.49488200069754,160.23871099969256,58.1181409979763,80.56642600058694,160.0,3013f51e594a519bf0601a8a066e7365ca0732f3e8e926cc681c49b1002f02e5,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.045372719241974446,0.061887822451723334,0.00012652814261482521,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,11,89,93,17501854241190,17501856819326,17501938315322,17502098552095,True,244.31090500002028,81.49599600073998,160.2367730010883,58.32904199996847,80.55659199817455,160.0,c14cd49e67055b43ebfbe81f43e8975340daa2ba85618b98f9ea8af75e8c3cd4,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.036092437189222996,0.0677035172380425,0.00012494474142423894,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,12,98,100,17502329215607,17502331780867,17502413571451,17502453698962,True,124.48335500084795,81.7905840012827,40.12751099799061,58.22640000042156,80.70516400039196,40.0,2946784596f0eb6da7e0e0bb8745a3a4d387e0c8ffd8144a3fff6e2bff9b9c98,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02153235390928012,0.006718828975705647,0.00356659526660597,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,13,105,107,17502640173075,17502642735703,17502723980667,17502764127684,True,123.95460900006583,81.24496399977943,40.14701699998113,58.14253700009431,80.23198599767056,40.0,4b079db88b69a85dd7a5eb91d6a7274491fedc6662d0bd57e0789e62198a6137,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01782419795145962,0.0255540812652585,0.004692848442603828,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,14,112,113,17502987184559,17502989830492,17503071579333,17503071621585,True,84.43702600197867,81.74884099935298,0.04225200245855376,58.31037700045272,80.69458899990423,0.0,42a46ac0a647070cfd34b3b6a4977347e1cff201b57fe689f94df304cf263d55,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.003777588795009072,0.005589774695974659,0.00053159366457654,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,15,118,122,17503249539582,17503252118979,17503333891460,17503494143425,True,244.60384299891302,81.77248100037104,160.25196500049788,58.539212001051055,80.69144200271694,160.0,1af3fe1a58b7d9dbee4b80795e94d3c7979371f1dc802ecceb04d90fa32144db,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.006089309919533447,0.019188616575926017,0.009511836803028712,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,16,127,129,17503762438564,17503765129815,17503846959750,17503887083874,True,124.64530999932322,81.82993499940494,40.12412399970344,58.28785900303046,80.72229200115544,40.0,ce075b816ab21255c08d9c9f5d450b99cdbb22822202117277cc1920ca7b0118,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005201163833054592,0.007504150086845232,0.005555791875783474,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,17,134,138,17504066201910,17504068790074,17504150705628,17504310955227,True,244.75331700159586,81.9155539975327,160.24959900096292,58.33064100079355,80.97772600012831,160.0,aa9cb0e3e37936bfbfd7215cb02bdb60069af1931b3ab28c1f72d1e20ae26803,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.037309685311449695,0.06941197501901476,0.0015333825760849087,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,18,143,147,17504527396806,17504530020183,17504612197965,17504772433045,True,245.03623900091043,82.17778200196335,160.23507999852882,58.21203099912964,81.10844800103223,160.0,78c4d082920c236b92b00297040a604063f1b66fd64c1314ebd9273025f7c59c,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.013529300006399476,0.009520256599827429,0.00014847990515631793,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,19,152,155,17504987176482,17504989799551,17505071404178,17505151550702,True,164.3742199994449,81.60462700107018,80.1465240001562,58.31013600254664,80.61984699816094,80.0,315cf06da3a051a625795962a1c077eb41df942846c0e6b9bce226f7fab1356c,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03098077324467053,0.08964880247042657,8.721487517195092e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,20,160,161,17505351342613,17505353959641,17505436771595,17505436812409,True,85.46979599850602,82.81195399831631,0.040814000385580584,58.30414999945788,81.82879200103343,0.0,5b2eac08d0f563b08e6614c0dc9565b7016b03c4d424dfda1ea345a3ef5c233e,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01059106071874218,0.022661329570784056,2.4109335946535804e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,21,166,168,17505634554644,17505637147241,17505719072522,17505759202140,True,124.64749600258074,81.92528099971241,40.129618002538336,58.39356599972234,80.95855400097207,40.0,7ca6212e4de960c5d736d1a2f15178b3860604e207e5b33d1615e3962777b7db,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005606621994268568,0.02341648157744391,0.009746391747231575,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,22,173,175,17505982839805,17505985351160,17506067211842,17506107333448,True,124.49364299754961,81.86068199938745,40.121605998137966,58.327390001068125,80.81523199871299,40.0,eace01272361f995a3065ab2158cb48bf57c2fde4fe6255afb3839efde50cbd8,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005587152314850087,0.024692819823664558,0.0006563519268529406,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,23,180,181,17506311015665,17506313607722,17506395558045,17506395598910,True,84.58324499952141,81.9503229977272,0.0408650012104772,58.28484200173989,80.87239199812757,0.0,157d1c9451fc979498118c15aae61af0a9c0b2fdc56959bc6be406a64af95663,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.009171140623691473,0.013224270614667069,0.004309734100294709,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,24,186,188,17506541602079,17506544178819,17506625877040,17506666009530,True,124.40745099956985,81.69822100171586,40.13248999763164,58.18917199940188,80.77250299902516,40.0,ee482f1fcedd6de94b3c327f8d29af66aae5fb8e498d5accb9f7a2de855d9f37,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.014778193330292894,0.03285288188869816,0.002214218186069025,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,25,193,197,17506833382983,17506835942306,17506917661931,17507077922156,True,244.53917299979366,81.71962499909569,160.26022500227555,58.160962998954346,80.61502000055043,160.0,cc506956845f2cef7f6f7de78908f76f113ce780b22a74870ca97efaf84f81bd,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.010134934608913746,0.06887290827083824,0.00017793230039972463,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,26,202,206,17507294838576,17507297563989,17507379715774,17507539956638,True,245.11806200098363,82.1517850017699,160.24086399920634,58.33890500070993,80.98459299799288,160.0,a5205a4e262646ab291495dc6a260ecb97e97223eb0a9f5d7128491b59dc32e9,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03939964829974266,0.05784486581511851,0.00011715592179607076,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,27,211,213,17507768754839,17507771324013,17507853808185,17507893935453,True,125.18061400260194,82.48417199865798,40.12726800283417,58.56297200080007,81.37976400030311,40.0,ff089264b6d5dbc528009d22bc72f1e34f06d1542dc3a069cb4b949a4177fbe2,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.003140840941875588,0.031689598880832295,0.0018157972638704334,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,28,218,219,17508121525330,17508124145547,17508206199924,17508206239468,True,84.71413799998118,82.05437699871254,0.0395440001739189,58.38480500096921,81.00862900028005,0.0,abca2314660d60a45182d66e1d6b744152b6f2ad55d6cc7406fce0359becc8cc,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005045202221685518,0.02131330873027318,3.4633030295591616e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_006/h_05/l_000,3,libero_spatial,0,6,async_unguarded,measured_wall,5,0,29,224,228,17508388266371,17508390825975,17508472789370,17508633033335,True,244.76696400233777,81.96339500136673,160.24396500142757,58.16973100081668,80.9335989979445,160.0,42cd30b7696ee517dfae86f68f1efbe385b3d2f09ac3051f699eec061b879af9,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.013396344444353912,0.05609858906278599,0.0016330582271991273,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,0,10,13,17510269887949,17510272505112,17510356924806,17510437102386,True,167.21443699861993,84.41969400155358,80.17757999914465,58.51439300022321,82.92456900016987,80.0,c9c347444119015a3b5e88c49ed5cfa4f5efdf485b5be52f38e6504e26ea7777,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,5.680997773391028e-05,0.0009621011324052774,0.00023810957316838105,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,1,18,21,17510626089598,17510628603863,17510710792725,17510790950432,True,164.8608340001374,82.18886200120323,80.15770700149005,58.22873700162745,81.1235859982844,80.0,45d2cf5d8f84f75e0514645a5dd4fd05eda246b33bd30410c25e8cec48968391,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.028290794406237527,0.026503682541772943,0.00010613967926961787,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,2,26,30,17510979414514,17510982082183,17511064059982,17511224294178,True,244.8796639982902,81.97779900001478,160.23419599878252,58.35877400022582,80.99788800245733,160.0,656f7362260eaa9f12e1c27a23819933bad7142433e5e3e7c45bfed4a1cf6257,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.053004629301821676,0.017265167569258937,9.506369765173439e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,3,35,38,17511436983265,17511439483215,17511520885318,17511601063530,True,164.08026499993866,81.4021030018921,80.17821199973696,58.353690001240466,80.44035700004315,80.0,f760bf3c975ea0aa29813d17d70dcbf06cf6f23eb2254f28f8a4926b41a76179,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.040570390597364475,0.005837538340937441,5.412996174689738e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,4,43,46,17511788661205,17511791156115,17511872789706,17511952949294,True,164.2880889994558,81.63359100217349,80.15958799660439,58.54654200084042,80.704769003205,80.0,fc94e2b551ed2196afe71971920dfbfa6eb5117391c21ae0909f254c2d4becb8,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.032212196052290976,0.0077920571687387875,3.730219378148686e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,5,51,54,17512139175627,17512141700968,17512223013568,17512303171119,True,163.99549200286856,81.31259999936447,80.15755100132083,58.366270997794345,80.29564099706477,80.0,c38e69ebdb3130020323b59cbb46a4ae4c7a5208d211c46bd5a9f05db0057143,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.035851235850806115,0.012079497553850151,2.632068797004533e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,6,59,60,17512490891600,17512493419173,17512574614896,17512574660108,True,83.76850800050306,81.19572299983702,0.04521200025919825,58.29574500239687,80.25478000126895,0.0,fb5b76b1c29cabe441ec776a2a6ad707ed51984b7264eded1fbb46066c8a5e14,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01478965895536182,0.009337614923361465,7.109024385461293e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,7,65,67,17512772791858,17512775297416,17512856759238,17512896900224,True,124.10836600247421,81.46182199925533,40.14098600237048,58.33419500049786,80.48076299746754,40.0,c3e173dc6ec1e1194371f9c142f6cf67c1ab6681c9c107e285559f9e416214ed,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0029283330770885044,0.011272059270456325,0.00687070289472954,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,8,72,74,17513110533355,17513113089426,17513195159959,17513235287229,True,124.75387399899773,82.07053300066036,40.127270000084536,58.44288699881872,81.10535200103186,40.0,430cb2790090d52d57198ee5d6278d90eb20563c7af84de5b936192f5173c09a,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.004074802767713585,0.021906411356481165,0.008568114576757227,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_000__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_000/episode_007/h_05/l_000,4,libero_spatial,0,7,async_unguarded,measured_wall,5,0,9,79,82,17513410703093,17513413218144,17513494908422,17513575075877,True,164.37278400189825,81.69027799885953,80.16745500208344,58.123011000134284,80.74583000052371,80.0,13d3cf56170940b2b2178f355e7609b8f2f8414b63c679b3d99d0f9cf1d9eb26,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.020518350821542995,0.0416148298939276,0.00033462686984636744,,,
